id,split,label,snr_target,noise_type,homology,n,p_mean,p_med,p95,p_max
379eb267f5de47d1be85b06c2d74e73c,train,1,10.0,white,H1,797,0.06874015321546098,0.039936363697052,0.2449055314064026,0.44763076305389404
2d68f914f98f4414ba109b6d1957d088,val,1,10.0,white,H0,3000,inf,0.26405002176761627,0.3519723117351532,inf
2d68f914f98f4414ba109b6d1957d088,val,1,10.0,white,H1,1368,0.04895347690111712,0.03258979320526123,0.14711329340934753,1.8719799518585205
b5c79dbb121d47ed82ac6247d022ae41,val,1,6.0,1overf,H0,1993,inf,0.312636137008667,0.42853695154190063,inf
b5c79dbb121d47ed82ac6247d022ae41,val,1,6.0,1overf,H1,1223,0.05747855713595549,0.04429110884666443,0.14484572410583496,2.4541606307029724
38445d4155ec4819a16b925341faa362,val,1,3.0,white,H0,3000,inf,0.6636754274368286,0.8990874290466309,inf
38445d4155ec4819a16b925341faa362,val,1,3.0,white,H1,2382,0.08316566475442635,0.06417226791381836,0.2231575846672058,0.6283779740333557
0feb1da1047c4b01a3dcc4599e7e402e,test,1,3.0,1overf,H0,2024,inf,0.6417592763900757,0.8490413427352905,inf
0feb1da1047c4b01a3dcc4599e7e402e,test,1,3.0,1overf,H1,1398,0.09061923525023018,0.06979572772979736,0.23837637901306152,1.4125106930732727
9028b10d66fd49adaa344572a593a456,val,1,8.0,1overf,H0,994,inf,0.35343699157238007,0.46904635429382324,inf
9028b10d66fd49adaa344572a593a456,val,1,8.0,1overf,H1,401,0.09874665313528065,0.0711866021156311,0.26774221658706665,1.9132526814937592
1680f2fecab74d1091238fd7e23c2dcb,train,1,8.0,1overf,H0,3000,inf,0.24909065663814545,0.3452441096305847,inf
1680f2fecab74d1091238fd7e23c2dcb,train,1,8.0,1overf,H1,1441,0.060552999439295756,0.04118317365646362,0.1749451756477356,2.067495584487915
c361dab1985a4f4c89437c0538fb1b28,train,1,10.0,white,H0,3000,inf,0.32487477362155914,0.43376484513282776,inf
c361dab1985a4f4c89437c0538fb1b28,train,1,10.0,white,H1,1227,0.0668472061335992,0.040728986263275146,0.21616744995117188,0.5664739906787872
8344bd26ad6949a68b8886b61d9a9884,train,1,6.0,1overf,H0,2028,inf,0.30828723311424255,0.42425525188446045,inf
8344bd26ad6949a68b8886b61d9a9884,train,1,6.0,1overf,H1,812,0.07781857685208908,0.052910029888153076,0.21950626373291016,1.877066195011139
b15b159a6b244c9dab472555f03cc993,train,1,3.0,1overf,H0,1976,inf,0.5653722286224365,0.7461825013160706,inf
b15b159a6b244c9dab472555f03cc993,train,1,3.0,1overf,H1,1201,0.09658405988738498,0.06853580474853516,0.27210330963134766,1.5764309763908386
fd3bb44b60db48da8fdf86ed28e9cbd6,val,1,5.0,1overf,H0,3000,inf,0.4346390515565872,0.5965797901153564,inf
fd3bb44b60db48da8fdf86ed28e9cbd6,val,1,5.0,1overf,H1,1593,0.07504570287724224,0.050368428230285645,0.22541409730911255,0.6152902245521545
65f7e8eb4a3347b5b63d0f72a1b78dcf,train,1,8.0,white,H0,1000,inf,0.49132588505744934,0.6442400217056274,inf
65f7e8eb4a3347b5b63d0f72a1b78dcf,train,1,8.0,white,H1,369,0.12417562398807143,0.08057111501693726,0.36404162645339966,2.0034492015838623
e24ef56ee8de4bb48c33e4398ab0a79f,train,1,6.0,white,H0,3000,inf,0.4354274123907089,0.5767772197723389,inf
e24ef56ee8de4bb48c33e4398ab0a79f,train,1,6.0,white,H1,1625,0.06477554092040429,0.045895516872406006,0.18990463018417358,1.8866204023361206
45b9fc2c5ac344238aaeb6c6025a9a92,train,1,2.0,1overf,H0,3000,inf,0.9123185575008392,1.2477699518203735,inf
45b9fc2c5ac344238aaeb6c6025a9a92,train,1,2.0,1overf,H1,2989,0.10267522487404275,0.08077538013458252,0.27467477321624756,0.9237446188926697
a119da18ee2a4bccb4743fd0e4763c9d,val,1,3.0,white,H0,1000,inf,0.7933961153030396,1.0415149927139282,inf
a119da18ee2a4bccb4743fd0e4763c9d,val,1,3.0,white,H1,635,0.11346664916811966,0.08096885681152344,0.3295978307723999,1.2681728601455688
b12b32280a6f4a0e84bdde33f93c0189,test,1,5.0,white,H0,3000,inf,0.4976937919855118,0.6578328609466553,inf
b12b32280a6f4a0e84bdde33f93c0189,test,1,5.0,white,H1,1806,0.06870222392008286,0.04779130220413208,0.20625793933868408,0.6092508435249329
3ec48abb916449b6948de53249fd524c,train,1,10.0,white,H0,1008,inf,0.305304616689682,0.4185846447944641,inf
3ec48abb916449b6948de53249fd524c,train,1,10.0,white,H1,360,0.08330168177684148,0.056829169392585754,0.22362369298934937,1.5671983361244202
29bf6a9daa0b4ab28ec3340633b408c2,train,1,10.0,1overf,H0,1012,inf,0.2975022494792938,0.4383283853530884,inf
29bf6a9daa0b4ab28ec3340633b408c2,train,1,10.0,1overf,H1,363,0.08280391962403437,0.05351489782333374,0.2706073820590973,0.46941450238227844
0e7d7fc1c02b4f738524b8b4703dc384,train,1,4.0,1overf,H0,1000,inf,0.673782616853714,0.8484340906143188,inf
0e7d7fc1c02b4f738524b8b4703dc384,train,1,4.0,1overf,H1,525,0.10820916800271897,0.07075011730194092,0.3179740905761719,1.5979366302490234
afaf0d43b6f845549c98a1ed440ded2a,test,1,6.0,white,H0,2024,inf,0.45186905562877655,0.5961908102035522,inf
afaf0d43b6f845549c98a1ed440ded2a,test,1,6.0,white,H1,1003,0.06946445028422955,0.048144519329071045,0.2058352828025818,1.7875409722328186
fbfaa9ef590c46cf9260f78f04639f80,train,1,5.0,1overf,H0,3000,inf,0.3500356078147888,0.4859877824783325,inf
fbfaa9ef590c46cf9260f78f04639f80,train,1,5.0,1overf,H1,1879,0.062392201351954495,0.046497732400894165,0.17149370908737183,2.1864781975746155
9d210ae66d6b4366977293684813554e,train,1,10.0,1overf,H0,1008,inf,0.25281935930252075,0.37507039308547974,inf
9d210ae66d6b4366977293684813554e,train,1,10.0,1overf,H1,322,0.08943700401679329,0.05572034418582916,0.25374436378479004,1.7548785507678986
d5ddb289c3cb48fc91331834b00265e2,train,1,2.0,1overf,H0,1004,inf,0.6877103447914124,0.9480809569358826,inf
d5ddb289c3cb48fc91331834b00265e2,train,1,2.0,1overf,H1,657,0.10691646081671867,0.07880377769470215,0.3017576336860657,1.0800407528877258
f15e3cf708d5483fb9bb822fc4dd3be8,train,1,3.0,1overf,H0,1971,inf,0.7192744016647339,0.9109209775924683,inf
f15e3cf708d5483fb9bb822fc4dd3be8,train,1,3.0,1overf,H1,1420,0.10971533719082953,0.08373308181762695,0.30194181203842163,1.4856996536254883
29a65bc9358b4e3bb82828b31e94dfff,test,1,2.0,1overf,H0,1000,inf,0.951898843050003,1.2689186334609985,inf
29a65bc9358b4e3bb82828b31e94dfff,test,1,2.0,1overf,H1,892,0.12121949147750444,0.09369981288909912,0.316442608833313,0.8023760318756104
dec07ada173d4ac981fac5f7c7c89eda,train,1,4.0,1overf,H0,1006,inf,0.6162651181221008,0.836138129234314,inf
dec07ada173d4ac981fac5f7c7c89eda,train,1,4.0,1overf,H1,516,0.10490844687519148,0.064260333776474,0.32166731357574463,0.6741446852684021
1d64fcc068d54359a441a2c84ee83da1,train,1,5.0,1overf,H0,3000,inf,0.4794062376022339,0.6408390998840332,inf
1d64fcc068d54359a441a2c84ee83da1,train,1,5.0,1overf,H1,1784,0.06788277002928503,0.04901662468910217,0.20458602905273438,0.5224510431289673
f4e558bbb11c417c9057694c429248e3,train,1,2.0,1overf,H0,2018,inf,0.43850986659526825,0.6102752685546875,inf
f4e558bbb11c417c9057694c429248e3,train,1,2.0,1overf,H1,1247,0.07921527819625836,0.058568477630615234,0.21170318126678467,1.6524530947208405
5ca96e7bdc3b4498bb5b63a467d8639a,train,1,3.0,white,H0,1000,inf,0.7644772827625275,1.077282190322876,inf
5ca96e7bdc3b4498bb5b63a467d8639a,train,1,3.0,white,H1,630,0.1073482112279014,0.07858291268348694,0.2992006540298462,1.1011505722999573
319e67e40891456daf2a2a90c761642e,val,1,3.0,1overf,H0,1992,inf,0.7843119502067566,1.0353058576583862,inf
319e67e40891456daf2a2a90c761642e,val,1,3.0,1overf,H1,1395,0.10022347007601065,0.0729140043258667,0.2994809150695801,1.4497294425964355
ee79c8d92000426085c6151d18c84aec,train,1,3.0,1overf,H0,3000,inf,0.5098835527896881,0.6627258658409119,inf
ee79c8d92000426085c6151d18c84aec,train,1,3.0,1overf,H1,2177,0.077727127455767,0.05913722515106201,0.2039433717727661,1.7730485796928406
7a5046fd0d91470caf72ce2a3c5f6ef9,train,1,4.0,1overf,H0,2018,inf,0.3382614850997925,0.47401949763298035,inf
7a5046fd0d91470caf72ce2a3c5f6ef9,train,1,4.0,1overf,H1,963,0.07160681117855995,0.050015032291412354,0.1966981291770935,1.8666285574436188
6974d4ebbede439f8b5d38d08e52562e,train,1,6.0,white,H0,2000,inf,0.4705120474100113,0.6153020262718201,inf
6974d4ebbede439f8b5d38d08e52562e,train,1,6.0,white,H1,985,0.07722624864069944,0.05093783140182495,0.22897523641586304,1.9217424392700195
a570589d80ca41a1bdf14fc9b8c9a5dd,train,1,2.0,1overf,H0,999,inf,0.5200827121734619,0.734783411026001,inf
a570589d80ca41a1bdf14fc9b8c9a5dd,train,1,2.0,1overf,H1,580,0.0989197011651664,0.07041063904762268,0.25323283672332764,1.7314388155937195
33609b36ead148908f8c81c80e854f88,train,1,6.0,1overf,H0,2033,inf,0.3438100814819336,0.47769975662231445,inf
33609b36ead148908f8c81c80e854f88,train,1,6.0,1overf,H1,847,0.0741394397570645,0.04924413561820984,0.2495737075805664,0.6019338071346283
0310b5dde1224d13821d36fc55a55ae9,val,1,2.0,1overf,H0,2018,inf,0.49220670759677887,0.7241725325584412,inf
0310b5dde1224d13821d36fc55a55ae9,val,1,2.0,1overf,H1,1297,0.08537838483371456,0.06214618682861328,0.23642820119857788,1.9372004270553589
e084f79b9783480081672d471e23ddfd,train,1,4.0,1overf,H0,3000,inf,0.442349836230278,0.6028364300727844,inf
e084f79b9783480081672d471e23ddfd,train,1,4.0,1overf,H1,1685,0.07361666683980903,0.05382716655731201,0.2140113115310669,1.9384822845458984
5b502e740ed74074924c910fc24f5c31,train,1,3.0,white,H0,2012,inf,0.6929686963558197,0.9414731860160828,inf
5b502e740ed74074924c910fc24f5c31,train,1,3.0,white,H1,1548,0.08801192172275957,0.0659535825252533,0.2372528314590454,1.1580901145935059
d799faa7052142779043016b1e592862,train,1,4.0,white,H0,1000,inf,0.7032817006111145,0.9073938727378845,inf
d799faa7052142779043016b1e592862,train,1,4.0,white,H1,543,0.10547606918693248,0.0729682445526123,0.2998894453048706,1.509446144104004
c734ca4ee72947ffb0ff837eb408dfcd,train,1,6.0,white,H0,2018,inf,0.378007635474205,0.517224907875061,inf
c734ca4ee72947ffb0ff837eb408dfcd,train,1,6.0,white,H1,1073,0.05932858400220418,0.04206472635269165,0.17145943641662598,1.5812813341617584
1de1a2c29e8d4cb8a2b40d7529f4e85a,train,1,3.0,1overf,H0,1000,inf,0.7604509592056274,1.0036044120788574,inf
1de1a2c29e8d4cb8a2b40d7529f4e85a,train,1,3.0,1overf,H1,621,0.10429266483887382,0.0749279260635376,0.292579710483551,1.3233215808868408
08fd88b4f60047a8a80b28edf8ad8ff9,train,1,8.0,1overf,H0,1988,inf,0.24910501390695572,0.32941555976867676,inf
08fd88b4f60047a8a80b28edf8ad8ff9,train,1,8.0,1overf,H1,964,0.058998230674702105,0.04626394808292389,0.1429489254951477,2.1351889073848724
b6d361778a5d4e589d01e8bc369decf7,train,1,4.0,1overf,H0,999,inf,0.3242144286632538,0.47288841009140015,inf
b6d361778a5d4e589d01e8bc369decf7,train,1,4.0,1overf,H1,345,0.09623722650002742,0.05653500556945801,0.2774188816547394,2.6386322677135468
a83ebf6b641f40c2addfc7db82eea569,train,1,10.0,1overf,H0,2008,inf,0.3059486001729965,0.4076518416404724,inf
a83ebf6b641f40c2addfc7db82eea569,train,1,10.0,1overf,H1,836,0.06843812371555127,0.04390622675418854,0.20189806818962097,1.9086081087589264
50ffbf4321c540508228dbe633829c47,val,1,3.0,1overf,H0,1006,inf,0.8085623681545258,1.057478666305542,inf
50ffbf4321c540508228dbe633829c47,val,1,3.0,1overf,H1,591,0.11689839629352396,0.08092939853668213,0.3554503917694092,0.7203067541122437
ded36d825fb24d8f813dd9cb77ea1e34,train,1,2.0,1overf,H0,3000,inf,0.9452919065952301,1.2852318286895752,inf
ded36d825fb24d8f813dd9cb77ea1e34,train,1,2.0,1overf,H1,3026,0.10475550484594255,0.08353716135025024,0.27244722843170166,0.7952965497970581
7b820aab3edf4b49ba354d0d44ce10d8,train,1,8.0,1overf,H0,3000,inf,0.2767825424671173,0.37654978036880493,inf
7b820aab3edf4b49ba354d0d44ce10d8,train,1,8.0,1overf,H1,1355,0.05697828463082824,0.03827223181724548,0.16206911206245422,1.9220737218856812
3151be6fd8474189935a8e1b9e55eddd,test,1,8.0,white,H0,2018,inf,0.3033595383167267,0.4258096218109131,inf
3151be6fd8474189935a8e1b9e55eddd,test,1,8.0,white,H1,925,0.05397630717303302,0.03452742099761963,0.1645238995552063,1.9311449527740479
1808bea535dd4eb796471e08abb3ea18,train,1,4.0,1overf,H0,2028,inf,0.3673528730869293,0.5003305673599243,inf
1808bea535dd4eb796471e08abb3ea18,train,1,4.0,1overf,H1,902,0.08332393009488176,0.05428984761238098,0.26501190662384033,1.6616680026054382
74300281523b4c319c96df3dd5ad4f21,train,1,8.0,white,H0,2008,inf,0.32730746269226074,0.4377189576625824,inf
74300281523b4c319c96df3dd5ad4f21,train,1,8.0,white,H1,886,0.06463194815084573,0.04375071823596954,0.19470003247261047,1.7588868141174316
0ad233babb2a4e00b5f3766cf498222f,train,1,3.0,1overf,H0,1006,inf,0.7163575291633606,0.9867895245552063,inf
0ad233babb2a4e00b5f3766cf498222f,train,1,3.0,1overf,H1,549,0.10545443001123508,0.06685489416122437,0.311934232711792,0.7311682105064392
f1ac2d08c7cc4f7188a6c1550ce7798b,train,1,8.0,1overf,H0,1000,inf,0.46149225533008575,0.6018505692481995,inf
f1ac2d08c7cc4f7188a6c1550ce7798b,train,1,8.0,1overf,H1,373,0.12566016139038128,0.08679258823394775,0.3346859812736511,2.1825798749923706
e9277248265044d582ca05695e2739eb,val,1,10.0,1overf,H0,2028,inf,0.20450767129659653,0.3160305619239807,inf
e9277248265044d582ca05695e2739eb,val,1,10.0,1overf,H1,657,0.08062480954819073,0.053418755531311035,0.2187349796295166,2.107035309076309
78148a6be3654909b0d0fa060b50b6db,train,1,2.0,1overf,H0,1006,inf,0.6159810721874237,0.8838728666305542,inf
78148a6be3654909b0d0fa060b50b6db,train,1,2.0,1overf,H1,526,0.11835288842821302,0.08068704605102539,0.3477238416671753,0.7327605485916138
f54067cd3960426b8467a1b5713502cf,train,1,5.0,1overf,H0,1976,inf,0.4284035414457321,0.5762513875961304,inf
f54067cd3960426b8467a1b5713502cf,train,1,5.0,1overf,H1,1041,0.08620531546393916,0.06240832805633545,0.24088776111602783,1.996206283569336
9a07de7243c54219b993349d102e9acc,test,1,6.0,1overf,H0,1004,inf,0.4416026175022125,0.5991339087486267,inf
9a07de7243c54219b993349d102e9acc,test,1,6.0,1overf,H1,394,0.10694311438175627,0.06965389847755432,0.3208255171775818,1.8466591835021973
5c9a351357744ddeb4b1069b7df51f09,train,1,8.0,1overf,H0,1008,inf,0.25925295054912567,0.3887616693973541,inf
5c9a351357744ddeb4b1069b7df51f09,train,1,8.0,1overf,H1,335,0.09008133584883676,0.06722021102905273,0.21592041850090027,1.680035948753357
f464e8ead7424b21a0aadc900781344e,test,1,3.0,white,H0,2006,inf,0.6627245545387268,0.8915572762489319,inf
f464e8ead7424b21a0aadc900781344e,test,1,3.0,white,H1,1521,0.0830055818520119,0.06567800045013428,0.22303861379623413,1.3129906058311462
6c97341e48244cd88303b62672c85ddb,train,1,4.0,1overf,H0,994,inf,0.464131236076355,0.6179586052894592,inf
6c97341e48244cd88303b62672c85ddb,train,1,4.0,1overf,H1,466,0.09213616081829235,0.06686154007911682,0.24775761365890503,1.6845418214797974
2c7b5a2968ef41868acf27a698e6e1ee,test,1,4.0,white,H0,3000,inf,0.647402286529541,0.8493276238441467,inf
2c7b5a2968ef41868acf27a698e6e1ee,test,1,4.0,white,H1,2000,0.07889823839068413,0.0601639449596405,0.2237817645072937,0.552969753742218
6f3a35b094cb4b95ada993e8cc4ed373,train,1,8.0,white,H0,2000,inf,0.39274968206882477,0.5140439867973328,inf
6f3a35b094cb4b95ada993e8cc4ed373,train,1,8.0,white,H1,871,0.07482737248034209,0.048512935638427734,0.21272018551826477,2.0494478344917297
94ea73065b7a46c0851c2a93ba585169,test,1,8.0,1overf,H0,2018,inf,0.24728965014219284,0.36183467507362366,inf
94ea73065b7a46c0851c2a93ba585169,test,1,8.0,1overf,H1,723,0.07100211531129945,0.0472199022769928,0.19038885831832886,2.0835703313350677
a63d8796905941039bd06fb32f8447d3,train,1,4.0,white,H0,3000,inf,0.49956053495407104,0.6889756321907043,inf
a63d8796905941039bd06fb32f8447d3,train,1,4.0,white,H1,2286,0.06021297876238301,0.045920103788375854,0.15782052278518677,1.8953502774238586
868de431986243c48bf5fac29587915c,test,1,6.0,white,H0,2030,inf,0.4810805916786194,0.6445439457893372,inf
868de431986243c48bf5fac29587915c,test,1,6.0,white,H1,1020,0.07870696084756477,0.05285125970840454,0.25800567865371704,0.5714229941368103
7a03b0f2d9874968abaf3bbeaa919230,val,1,2.0,white,H0,1006,inf,0.9321457743644714,1.281110405921936,inf
7a03b0f2d9874968abaf3bbeaa919230,val,1,2.0,white,H1,869,0.11668183957199782,0.09063601493835449,0.30443882942199707,0.7385296821594238
acfbf0a6348a4f68bd04b3399cd32a41,test,1,10.0,1overf,H0,2008,inf,0.29772691428661346,0.3933725357055664,inf
acfbf0a6348a4f68bd04b3399cd32a41,test,1,10.0,1overf,H1,815,0.06560254290791377,0.04306912422180176,0.19433671236038208,1.8521126210689545
31533f09b5da4c36a310c18a2c69c5c9,train,1,3.0,1overf,H0,1009,inf,0.6464911699295044,0.9183771014213562,inf
31533f09b5da4c36a310c18a2c69c5c9,train,1,3.0,1overf,H1,619,0.10796601918671936,0.08032077550888062,0.2994649410247803,0.684674859046936
e283d2705e1c4c8f9e8a47facbf2014a,val,1,3.0,1overf,H0,1994,inf,0.6829240918159485,0.8950832486152649,inf
e283d2705e1c4c8f9e8a47facbf2014a,val,1,3.0,1overf,H1,1424,0.09019681468103709,0.07068365812301636,0.23845094442367554,0.7840214371681213
b6df730fa7a24f699fb783ed9fb30731,train,1,2.0,white,H0,2018,inf,0.8420513868331909,1.1319804191589355,inf
b6df730fa7a24f699fb783ed9fb30731,train,1,2.0,white,H1,1996,0.10402165493649805,0.08461228013038635,0.26497799158096313,0.696854829788208
7f2aaf4ea250472e8a5da15d379cd1b5,train,1,3.0,1overf,H0,3000,inf,0.32725006341934204,0.4558829069137573,inf
7f2aaf4ea250472e8a5da15d379cd1b5,train,1,3.0,1overf,H1,1708,0.06412157672839086,0.046442970633506775,0.17704764008522034,1.7423608899116516
ed158bfaca6d4689b03b2c5cc0ff5c1e,train,1,4.0,1overf,H0,3000,inf,0.6335470974445343,0.8212361931800842,inf
ed158bfaca6d4689b03b2c5cc0ff5c1e,train,1,4.0,1overf,H1,2102,0.07753833362763547,0.05676764249801636,0.21645969152450562,1.9079142212867737
52233f10a4d040d299347a25ee20e9bf,test,1,6.0,1overf,H0,3000,inf,0.39348557591438293,0.5331050157546997,inf
52233f10a4d040d299347a25ee20e9bf,test,1,6.0,1overf,H1,1516,0.06716150384504437,0.04526326060295105,0.2097148895263672,0.5116909742355347
ac52eece9d20490287119764c936abf5,train,1,6.0,1overf,H0,2030,inf,0.4739157259464264,0.6343281269073486,inf
ac52eece9d20490287119764c936abf5,train,1,6.0,1overf,H1,1059,0.0753779825002546,0.0508882999420166,0.23056817054748535,0.5803380012512207
7c2a2f586fe3412abd709245df8bae0c,train,1,5.0,white,H0,1976,inf,0.49759750068187714,0.6476893424987793,inf
7c2a2f586fe3412abd709245df8bae0c,train,1,5.0,white,H1,1099,0.07207084946788583,0.052893221378326416,0.20947235822677612,1.7760590314865112
e3c17ae9239342a5a1f7ac443400ebae,train,1,10.0,1overf,H0,3000,inf,0.2040969654917717,0.3029731512069702,inf
e3c17ae9239342a5a1f7ac443400ebae,train,1,10.0,1overf,H1,1031,0.07310998777269045,0.04606112837791443,0.22655931115150452,0.4814361035823822
61a7fc8d11904d0f8936f40557c6a4ff,train,1,5.0,1overf,H0,994,inf,0.4374704957008362,0.5881447792053223,inf
61a7fc8d11904d0f8936f40557c6a4ff,train,1,5.0,1overf,H1,474,0.08211736406203564,0.05972936749458313,0.21633869409561157,1.7557732462882996
73aa41e7a0d64cb6a664ab40c524010d,train,1,8.0,white,H0,1004,inf,0.40736743807792664,0.5607941746711731,inf
73aa41e7a0d64cb6a664ab40c524010d,train,1,8.0,white,H1,371,0.10565138128247223,0.0637960433959961,0.31211233139038086,1.7391377091407776
2a018d5152404f2db6e7e320657f32dd,train,1,3.0,1overf,H0,3000,inf,0.3894723653793335,0.5537903904914856,inf
2a018d5152404f2db6e7e320657f32dd,train,1,3.0,1overf,H1,1506,0.07856170290890602,0.052800536155700684,0.23802542686462402,1.9414826333522797
dc899b043464449cb06f64acd5bf55f8,train,1,6.0,1overf,H0,1988,inf,0.305555522441864,0.41920095682144165,inf
dc899b043464449cb06f64acd5bf55f8,train,1,6.0,1overf,H1,1159,0.06064332779930829,0.046445220708847046,0.15939494967460632,1.9596209526062012
6146187636b34fe7b5af5be9c54abb09,val,1,3.0,white,H0,2012,inf,0.6884273886680603,0.901486873626709,inf
6146187636b34fe7b5af5be9c54abb09,val,1,3.0,white,H1,1624,0.08388637887139626,0.06732973456382751,0.22357487678527832,1.130405068397522
de75b8e92f394ba58e7b7c47b403fd94,val,1,6.0,white,H0,1004,inf,0.46007949113845825,0.6155985593795776,inf
de75b8e92f394ba58e7b7c47b403fd94,val,1,6.0,white,H1,423,0.09659641093396126,0.06794661283493042,0.2825582027435303,1.5904914736747742
345919e2bb944de58ba9aa696468e0be,train,1,5.0,1overf,H0,994,inf,0.3968231827020645,0.5355866551399231,inf
345919e2bb944de58ba9aa696468e0be,train,1,5.0,1overf,H1,425,0.10955459377344917,0.07991114258766174,0.287029504776001,1.9321267008781433
c370de7f03a141f387e8bc470e42a171,train,1,10.0,1overf,H0,2008,inf,0.2779656797647476,0.36784687638282776,inf
c370de7f03a141f387e8bc470e42a171,train,1,10.0,1overf,H1,822,0.07182932935129407,0.05159376561641693,0.19023752212524414,1.9685533046722412
c07240f16e864f71863977774c92275c,test,1,8.0,1overf,H0,1004,inf,0.38919511437416077,0.5263864398002625,inf
c07240f16e864f71863977774c92275c,test,1,8.0,1overf,H1,383,0.11168167656457767,0.07247334718704224,0.33085668087005615,1.8291473686695099
cb85eb1f672747c7a5792f8036077fba,val,1,10.0,1overf,H0,3000,inf,0.20497068762779236,0.29672205448150635,inf
cb85eb1f672747c7a5792f8036077fba,val,1,10.0,1overf,H1,1094,0.062485785368264705,0.04070582985877991,0.18577063083648682,2.114307463169098
8d17ca8c3af64183a119202a12ef3fd0,train,1,10.0,white,H0,3000,inf,0.3282873034477234,0.4307478964328766,inf
